Date,Open,High,Low,Close,Adj Close,Volume
2019-12-17,1566.750000,1579.000000,1555.550049,1562.699951,1562.699951,9291724
2019-12-18,1563.000000,1580.000000,1562.000000,1575.849976,1575.849976,6739582
2019-12-19,1573.699951,1614.900024,1571.800049,1609.949951,1609.949951,9375484
2019-12-20,1615.000000,1617.550049,1596.099976,1599.099976,1599.099976,9724619
2019-12-23,1560.099976,1577.550049,1557.800049,1571.400024,1571.400024,11478429
2019-12-24,1568.900024,1572.050049,1542.500000,1546.449951,1546.449951,8251144
2019-12-26,1541.650024,1552.949951,1510.150024,1515.400024,1515.400024,13605737
2019-12-27,1527.000000,1546.199951,1521.300049,1542.349976,1542.349976,8081591
2019-12-30,1545.949951,1547.650024,1528.050049,1544.199951,1544.199951,7828402
2019-12-31,1542.000000,1543.699951,1508.050049,1514.050049,1514.050049,10150467
2020-01-01,1518.000000,1527.099976,1505.500000,1509.599976,1509.599976,6402372
2020-01-02,1512.000000,1540.949951,1512.000000,1535.300049,1535.300049,8096561
2020-01-03,1533.000000,1541.650024,1523.000000,1537.150024,1537.150024,9593498
2020-01-06,1520.000000,1527.900024,1498.000000,1501.500000,1501.500000,11209343
2020-01-07,1519.000000,1534.500000,1513.500000,1524.599976,1524.599976,7627191
2020-01-08,1515.000000,1534.449951,1510.000000,1513.150024,1513.150024,7336561
2020-01-09,1538.599976,1550.000000,1531.250000,1548.000000,1548.000000,6849606
2020-01-10,1551.900024,1557.949951,1539.650024,1547.650024,1547.650024,5704686
2020-01-13,1545.050049,1558.699951,1538.400024,1543.699951,1543.699951,8358090
2020-01-14,1540.000000,1550.000000,1521.849976,1529.400024,1529.400024,7230788
2020-01-15,1535.849976,1539.900024,1518.250000,1523.849976,1523.849976,7231393
2020-01-16,1529.000000,1543.349976,1528.000000,1537.900024,1537.900024,5873662
2020-01-17,1553.500000,1584.949951,1553.199951,1581.000000,1581.000000,13469708
2020-01-20,1609.000000,1609.000000,1526.400024,1532.349976,1532.349976,14878868
2020-01-21,1528.599976,1545.849976,1522.000000,1533.900024,1533.900024,8650831
2020-01-22,1544.000000,1546.750000,1531.099976,1533.349976,1533.349976,4719245
2020-01-23,1536.500000,1541.949951,1520.699951,1526.849976,1526.849976,5142088
2020-01-24,1527.000000,1536.349976,1518.550049,1521.550049,1521.550049,6687633
2020-01-27,1514.900024,1524.449951,1505.000000,1506.550049,1506.550049,6120429
2020-01-28,1508.599976,1510.000000,1463.599976,1471.750000,1471.750000,11215313
2020-01-29,1474.050049,1494.400024,1464.050049,1479.849976,1479.849976,11313297
2020-01-30,1479.000000,1479.699951,1440.000000,1443.750000,1443.750000,10241756
2020-01-31,1453.000000,1453.250000,1407.199951,1411.650024,1411.650024,15886673
2020-02-03,1369.900024,1399.949951,1363.050049,1385.500000,1385.500000,14040626
2020-02-04,1400.000000,1432.500000,1397.800049,1426.400024,1426.400024,11604666
2020-02-05,1434.900024,1452.800049,1430.300049,1448.500000,1448.500000,8444823
2020-02-06,1454.099976,1467.000000,1440.099976,1457.800049,1457.800049,7103715
2020-02-07,1451.000000,1452.349976,1428.300049,1433.650024,1433.650024,5581641
2020-02-10,1428.000000,1445.500000,1410.449951,1435.599976,1435.599976,6922631
2020-02-11,1447.400024,1466.199951,1445.050049,1452.750000,1452.750000,6400245
2020-02-12,1456.150024,1474.849976,1455.000000,1470.300049,1470.300049,6187091
2020-02-13,1477.750000,1477.750000,1462.599976,1474.150024,1474.150024,6201763
2020-02-14,1477.250000,1501.449951,1453.099976,1487.599976,1487.599976,9704655
2020-02-17,1489.000000,1506.150024,1474.300049,1478.250000,1478.250000,6011340
2020-02-18,1475.900024,1475.900024,1457.400024,1467.400024,1467.400024,5086964
2020-02-19,1479.349976,1506.449951,1475.099976,1503.800049,1503.800049,6438918
2020-02-20,1497.000000,1508.000000,1483.800049,1485.949951,1485.949951,7722577
2020-02-24,1469.750000,1477.000000,1439.550049,1444.949951,1444.949951,9769743
2020-02-25,1451.400024,1451.400024,1410.000000,1416.400024,1416.400024,12684109
2020-02-26,1410.000000,1412.349976,1387.349976,1392.000000,1392.000000,13423661
2020-02-27,1388.000000,1393.800049,1369.000000,1386.250000,1386.250000,11454300
2020-02-28,1354.900024,1357.000000,1325.000000,1328.650024,1328.650024,17973847
2020-03-02,1355.099976,1369.000000,1301.099976,1316.150024,1316.150024,13486634
2020-03-03,1329.699951,1353.900024,1322.000000,1342.849976,1342.849976,12525809
2020-03-04,1352.000000,1353.800049,1307.900024,1339.699951,1339.699951,10105782
2020-03-05,1352.199951,1357.949951,1306.000000,1311.150024,1311.150024,13948324
2020-03-06,1270.000000,1288.150024,1241.099976,1271.000000,1271.000000,15422068
2020-03-09,1240.050049,1241.000000,1095.000000,1114.150024,1114.150024,40316138
2020-03-11,1108.000000,1178.449951,1108.000000,1153.550049,1153.550049,27237321
2020-03-12,1085.000000,1101.000000,1048.699951,1063.000000,1063.000000,25587823
2020-03-13,998.000000,1140.000000,942.400024,1105.300049,1105.300049,33509107
2020-03-16,1060.550049,1079.699951,1005.000000,1015.700012,1015.700012,17592794
2020-03-17,1047.250000,1060.000000,1003.200012,1008.000000,1008.000000,20776373
2020-03-18,1025.300049,1035.900024,961.000000,968.500000,968.500000,20449241
2020-03-19,920.099976,967.000000,892.200012,917.700012,917.700012,28071848
2020-03-20,939.500000,1034.900024,930.000000,1017.950012,1017.950012,28966278
2020-03-23,916.200012,950.000000,875.650024,884.049988,884.049988,18593390
2020-03-24,930.000000,970.000000,895.799988,943.400024,943.400024,20908452
2020-03-25,963.799988,1151.550049,963.250000,1082.250000,1082.250000,33432712
2020-03-26,1095.800049,1116.900024,1042.349976,1066.199951,1066.199951,20912841
2020-03-27,1095.000000,1107.300049,1046.199951,1065.599976,1065.599976,19044609
2020-03-30,1040.599976,1074.800049,1020.000000,1030.449951,1030.449951,13820078
2020-03-31,1073.949951,1129.800049,1048.000000,1113.750000,1113.750000,20249183
2020-04-01,1122.250000,1124.599976,1045.199951,1080.449951,1080.449951,19016959
2020-04-03,1134.449951,1134.449951,1056.300049,1077.449951,1077.449951,18911970
2020-04-07,1102.099976,1214.000000,1100.000000,1206.099976,1206.099976,24857792
2020-04-08,1180.000000,1229.000000,1160.000000,1192.150024,1192.150024,22803609
2020-04-09,1214.000000,1232.800049,1193.000000,1219.949951,1219.949951,15101511
2020-04-13,1203.949951,1215.000000,1180.000000,1189.150024,1189.150024,10822858
2020-04-15,1197.050049,1236.000000,1143.000000,1149.849976,1149.849976,16147958
2020-04-16,1149.849976,1187.449951,1145.000000,1168.050049,1168.050049,17123489
2020-04-17,1216.000000,1230.000000,1192.650024,1224.000000,1224.000000,15209621
2020-04-20,1226.000000,1257.000000,1202.000000,1243.800049,1243.800049,16472130
2020-04-21,1210.000000,1252.000000,1164.000000,1237.349976,1237.349976,28057044
2020-04-22,1320.000000,1384.900024,1300.000000,1363.599976,1363.599976,65230035
2020-04-23,1367.349976,1385.849976,1353.300049,1370.900024,1370.900024,29928168
2020-04-24,1350.150024,1494.949951,1347.199951,1417.000000,1417.000000,61711199
2020-04-27,1434.000000,1475.000000,1423.000000,1429.750000,1429.750000,26736415
2020-04-28,1450.000000,1455.449951,1392.150024,1428.150024,1428.150024,35866256
2020-04-29,1444.900024,1453.650024,1420.000000,1426.949951,1426.949951,17141303
2020-04-30,1440.300049,1480.910034,1424.550049,1452.229980,1452.229980,32926121
2020-05-04,1426.479980,1451.239990,1404.140015,1421.719971,1421.719971,24670336
2020-05-05,1440.050049,1465.109985,1433.609985,1446.930054,1446.930054,20723079
2020-05-06,1450.250000,1471.010010,1431.930054,1447.030029,1447.030029,18685710
2020-05-07,1441.339966,1499.439941,1431.430054,1492.800049,1492.800049,23087436
2020-05-08,1530.489990,1565.060059,1522.670044,1547.130005,1547.130005,38887255
2020-05-11,1565.160034,1599.839966,1557.540039,1561.989990,1561.989990,30959745
2020-05-12,1550.109985,1553.619995,1451.239990,1465.359985,1465.359985,46465281
2020-05-13,1527.000000,1527.000000,1454.000000,1496.449951,1496.449951,30657492
2020-05-14,1469.000000,1496.699951,1430.050049,1435.949951,1435.949951,22736607
2020-05-15,1444.000000,1466.699951,1415.099976,1459.400024,1459.400024,28683258
2020-05-18,1470.000000,1482.000000,1428.000000,1440.750000,1440.750000,28980385
2020-05-19,1457.000000,1461.699951,1403.250000,1408.900024,1408.900024,19528760
2020-05-20,1410.000000,1446.849976,1393.000000,1433.699951,1433.699951,25530626
2020-05-21,1435.000000,1461.449951,1425.000000,1441.250000,1441.250000,18076017
2020-05-22,1451.800049,1458.000000,1426.500000,1431.550049,1431.550049,17458065
2020-05-26,1448.150024,1449.699951,1416.300049,1424.050049,1424.050049,15329472
2020-05-27,1431.000000,1454.000000,1412.000000,1445.550049,1445.550049,16460756
2020-05-28,1455.000000,1479.750000,1449.000000,1472.250000,1472.250000,18518271
2020-05-29,1468.000000,1472.000000,1452.650024,1464.400024,1464.400024,18470390
2020-06-01,1480.000000,1538.349976,1475.949951,1520.349976,1520.349976,18434012
2020-06-02,1526.000000,1540.000000,1520.800049,1535.699951,1535.699951,10224049
2020-06-03,1545.000000,1560.000000,1533.349976,1541.650024,1541.650024,11713461
2020-06-04,1544.000000,1589.500000,1541.000000,1579.800049,1579.800049,15784379
2020-06-05,1595.000000,1618.000000,1573.699951,1581.699951,1581.699951,15246965
